ANO;MES;TRIMESTRE;RAZON_SOCIAL_anonimizado;ID_anonimizado;FECHA_EMISION;FECHA_VIGENCIA;vigencia_enanos;anos_paraVCMTO;AREA;ESPECIE;AMBITO;TIPO_DERECHO;CATEGORIA_PRODUCTIVA;DEPARTAMENTO;PROVINCIA;DISTRITO;FECHA_CORTE;FECHA_PUB_PNDA
2013;5;2;70E8F3172709DD10D5DBE375EF3325C71552BF18B062F0761C05CCD61F22A287;127800;20130514;20330514;20;9;0.1;BOQUICHICO, GAMITANA, PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);MADRE DE DIOS;TAMBOPATA;LAS PIEDRAS;20240331;29/04/2024
2016;1;1;B8A7CF97861E81698D77198484755B718CAF2160FC00AEDBEDA789D32277FE57;127905;20160113;20310113;15;7;1;TRUCHA;CONTINENTAL;CONCESION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CAJAMARCA;CELENDIN;SOROCHUCO;20240331;29/04/2024
2016;1;1;11B81EC9B7639FEE0B37CE510A38C329A1D856681B995597B6E666572203B3CD;127950;20160120;20260120;10;2;0.0048;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;SAN MARCOS;GREGORIO PITA;20240331;29/04/2024
2016;3;1;584CA70176D1D5AB24B8E0D676BA0B9A62408DE376223EDE4B6809BEE033EED2;127965;20160317;20260317;10;2;0.0032;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;SAN MIGUEL;TONGOD;20240331;29/04/2024
2013;9;3;E6811FA0D785E4E958B4A2001D957EABB77E934739A5F6F311A51C611390E351;128520;20130919;20330719;20;9;0.4;GAMITANA, PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);MADRE DE DIOS;TAMBOPATA;LAS PIEDRAS;20240331;29/04/2024
2013;10;4;8022279A3F05D8DF2A9B3D545D90FDCA044CBDE6C9887E59EFED8B43B6D97193;128625;20131002;20331002;20;9;0.2;GAMITANA, PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);MADRE DE DIOS;TAMBOPATA;LAS PIEDRAS;20240331;29/04/2024
2013;10;4;7B28E590C4AE4924DE8D6F05362AA57CBB795D363F4ECD50CA7FE09376F004D5;128700;20131014;20331014;20;9;0.25;GAMITANA, PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);MADRE DE DIOS;TAMBOPATA;LAS PIEDRAS;20240331;29/04/2024
2016;2;1;C3BE5215CAAFBDC30E0F9A4EADD36501E20E3372C8BBC9A5FAEC29838E2E7575;129120;20160216;20260216;10;2;0.005;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);PASCO;PASCO;NINACACA;20240331;29/04/2024
2015;10;4;06EC56FF6E2C113BE4ADE80D4D50D7FC13A0DF2BDEB584052D8BF2BF29CCBCB3;129165;20151016;20251016;10;1;0;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;CANAS;LANGUI;20240331;29/04/2024
2015;11;4;6BD5CE272B06051C694E38FE3D0151A5BC9D9236C2D193BE8A71D5C63D532651;129180;20151113;20251113;10;1;0;PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;LA CONVENCION;PICHARI;20240331;29/04/2024
2015;11;4;7E19D728D8E6125BBD2CB6423D909155003B906CB55598852200A362B7F68BDF;129195;20151113;20251113;10;1;0;PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;LA CONVENCION;PICHARI;20240331;29/04/2024
2015;11;4;157657C46E283F31ADFEBA8DFDFB908D56DA3C668F3210B43EFE75B00B62B613;129210;20151113;20251113;10;1;0;PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;LA CONVENCION;PICHARI;20240331;29/04/2024
2015;12;4;022328826CC8422255716AB39B072344A1C1E8F097991E143E2594984530E4A7;129225;20151201;20251201;10;1;0;PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;LA CONVENCION;PICHARI;20240331;29/04/2024
2015;12;4;8D141EDB13126896204A013A64FB78A612BA8B04053BA1E00E52D36BA8174E4D;129240;20151201;20251201;10;1;0;PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;LA CONVENCION;PICHARI;20240331;29/04/2024
2015;12;4;87622DE5B4ED4A7CB1BCD64E05FF89D12163CC9BAF5FF20B0887B570F0BAB685;129255;20151201;20251201;10;1;0;PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;LA CONVENCION;PICHARI;20240331;29/04/2024
2015;12;4;0EC8F3F37D53A570CEFBCF2A2248D7B74B59DE943DDA33C5632375DF46DBC7E2;129270;20151201;20251201;10;1;0;PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;LA CONVENCION;PICHARI;20240331;29/04/2024
2015;12;4;550C4959069D073F61DD511A3E04E50E5C3651823F9AFE9B0DB2EE2B16C9DC57;129285;20151201;20251201;10;1;0;PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;LA CONVENCION;PICHARI;20240331;29/04/2024
2015;12;4;F8417154B38C47419DE954E8EA10D73503F75EE2DC88670B12887F83064CCA67;129300;20151201;20251201;10;1;0;PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;LA CONVENCION;PICHARI;20240331;29/04/2024
2015;12;4;C5C89841AA407B81563EB1DA0F42B01E40DAE9BE08C1B857A43D97F2E0B038ED;129315;20151201;20251201;10;1;0;PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;LA CONVENCION;PICHARI;20240331;29/04/2024
2015;12;4;9FF42706F7A705CA236ED18747105EB38DE081C356A70AB45B152F2F48718357;129330;20151201;20251201;10;1;0;PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;LA CONVENCION;KIMBIRI;20240331;29/04/2024
2015;12;4;F5AC6E688DADDA71C484F83604C4A33041F440A6DBD1DC480DC8AC9566F6399D;129345;20151201;20251201;10;1;0;PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;LA CONVENCION;KIMBIRI;20240331;29/04/2024
2015;12;4;70BE3247E03E43ABFCE6D426F66C83FD2161D066B5815E7695078484DC290B1F;129360;20151201;20251201;10;1;0;PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;LA CONVENCION;PICHARI;20240331;29/04/2024
2015;12;4;BB434A353CA99C21086F45D90975CF73BE595C951A12DB99645B12CA3D1DAC2A;129375;20151201;20251201;10;1;0;PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;LA CONVENCION;PICHARI;20240331;29/04/2024
2015;12;4;8CA90F6D601A3C9B06E2BD79CDC7360EEDF4BC0164E5112687F31BB40A20A6A2;129390;20151201;20251201;10;1;0;PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;LA CONVENCION;PICHARI;20240331;29/04/2024
2015;12;4;E01029654BE685B8493572FEE1473F42CE1CAA49EAFE27D73B8C062F229F9E28;129405;20151201;20251201;10;1;0;PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;LA CONVENCION;PICHARI;20240331;29/04/2024
2015;12;4;85FB3DEC005E2007D25F7F4E261E237D89F7DA8087BD352D235452CBDE853BB7;129420;20151201;20251201;10;1;0;PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;LA CONVENCION;PICHARI;20240331;29/04/2024
2015;12;4;A2D7876810978E15C10E6FD669E1DED2E6DD5CF3555AAAB9458850C6E3880295;129435;20151201;20251201;10;1;0;PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;LA CONVENCION;PICHARI;20240331;29/04/2024
2015;12;4;D30F03C864F25E28E8FDB3D367311199C51580E1A722C988A576305868ACFC1E;129450;20151201;20251201;10;1;0;PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;LA CONVENCION;PICHARI;20240331;29/04/2024
2015;12;4;3B21AB91569FE26D17113DE8948996D7A9B1963669797E5FD415E1E2C257E9D7;129465;20151201;20251201;10;1;0;PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;LA CONVENCION;PICHARI;20240331;29/04/2024
2015;12;4;67638CC6561522C9A3004A5D73304F183C789958C2B44787AB69FD8B5D9515EB;129480;20151201;20251201;10;1;0;PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;LA CONVENCION;PICHARI;20240331;29/04/2024
2015;12;4;A8EBF3F586E1DBE2F0C4AB51774077E35432C86E36BC67D24695941847D33E72;129495;20151201;20251201;10;1;0;PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;LA CONVENCION;PICHARI;20240331;29/04/2024
2015;12;4;B893DBF5555FD15F9F582912BA42309A6B54A7A92D8BE63C209033E2A59C53D7;129510;20151201;20251201;10;1;0;PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;LA CONVENCION;PICHARI;20240331;29/04/2024
2015;12;4;9A79657EEEC61C4DC84B53D04EB52FB358141668AEF672990C45668DEC76BD7C;129525;20151203;20251203;10;1;1;TRUCHA;CONTINENTAL;CONCESION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;CANAS;LAYO;20240331;29/04/2024
2015;12;4;CF4CB972C6875327666450304C6E602BB56B45E8C4D654139919973CC93A9585;129540;20151203;20251203;10;1;1;TRUCHA;CONTINENTAL;CONCESION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;CANAS;LANGUI;20240331;29/04/2024
2015;12;4;BAD929375F682429C78B50270A718D0E003B4331547D9244C338B22FF5A66B41;129555;20151228;20251228;10;1;2;TRUCHA;CONTINENTAL;CONCESION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;ESPINAR;PALLPATA;20240331;29/04/2024
2015;12;4;3E19B3B118B61100A8D0A0C1AFAF54576D0B7608BEAAD0AE49349C8B14CBAD8B;129570;20151201;20251201;10;1;0;PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;LA CONVENCION;PICHARI;20240331;29/04/2024
2016;2;1;78203381DEF214C56B80A90E80339622F1CC8E544DD71F5A0D422E505DCCAA05;129615;20160223;20260223;10;2;1;TRUCHA;CONTINENTAL;CONCESION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;ESPINAR;CONDOROMA;20240331;29/04/2024
2016;3;1;A2D5A2A0BA38E7313A9776C9A3613657242FDB73358B291095FDB09EA8F3CD91;129630;20160303;20260303;10;2;0;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CUSCO;ANTA;CHINCHAYPUJIO;20240331;29/04/2024
2016;3;1;2F006DCCBD7B55E40A5218795C2A6079FD4B3EE009016B5B374834B8CE799EEA;129645;20160309;20260309;10;2;1.044;TRUCHA;CONTINENTAL;CONCESION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);CUSCO;CANAS;PAMPAMARCA;20240331;29/04/2024
2016;3;1;EED33ECE1F6FCF8076447C5958C2CCEC38BADD34BC072260E6BA0E0977A9425C;129660;20160330;20260330;10;2;0;GAMITANA, PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CUSCO;LA CONVENCION;SANTA ANA;20240331;29/04/2024
2016;1;1;DFD479EA76C44466FAE3018E37ABF130C55961F710DE38630686229CB1915BFB;129675;20160108;20260108;10;2;45.112;CHANQUE;MARICULTURA;CONCESION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);TACNA;TACNA;SAMA;20240331;29/04/2024
2016;1;1;9E9543DCDA54E9019F3E38B9800ED475B2DE8A8C580FE156A4ECC38D6C87CCA4;129690;20160108;20260108;10;2;74.824;CHANQUE;MARICULTURA;CONCESION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);TACNA;TACNA;SAMA;20240331;29/04/2024
2016;1;1;9E9543DCDA54E9019F3E38B9800ED475B2DE8A8C580FE156A4ECC38D6C87CCA4;129705;20160108;20260108;10;2;93.895;MACHA;MARICULTURA;CONCESION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);TACNA;TACNA;TACNA;20240331;29/04/2024
2016;1;1;9E9543DCDA54E9019F3E38B9800ED475B2DE8A8C580FE156A4ECC38D6C87CCA4;129720;20160108;20260108;10;2;86.068;MACHA;MARICULTURA;CONCESION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);TACNA;TACNA;TACNA;20240331;29/04/2024
2016;1;1;13B75DF0A4621180F76DC649F6597C7326CA940B7330F059EEC2F03C2C1AE87B;129735;20160108;20260108;10;2;92.267;MACHA;MARICULTURA;CONCESION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);TACNA;TACNA;TACNA;20240331;29/04/2024
2016;3;1;B5A5C74071643ED117E549D17CF46FA9AE5B6FE27FA93BFD247D82AA1E257AD0;129750;20160317;20260317;10;2;0.0032;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;SAN MIGUEL;TONGOD;20240331;29/04/2024
2015;2;1;CE986A59EDC5A8B2804656FC4B13BF667C6974FBA56B21D6EE3D069B9D1AFFDF;129780;20150203;20280312;13;4;0.0895;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);HUANCAVELICA;HUANCAVELICA;PALCA;20240331;29/04/2024
2011;12;4;A092E0DA65C5DC4A0B2100BA35BE94071887ED60C3034D3C9EA07452D807A759;129825;20111222;20410224;30;17;1;TRUCHA;CONTINENTAL;CONCESION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);HUANCAVELICA;CASTROVIRREYNA;CASTROVIRREYNA;20240331;29/04/2024
2015;3;1;400506588DFF2C6E0B9CDBF498E8EE5DA7436CC54B9673824ACB0A1AC8720E5B;129870;20150323;20450323;30;21;0.0405;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);HUANCAVELICA;HUANCAVELICA;YAULI;20240331;29/04/2024
2015;4;2;EDBB73E3C468878EA5DB2E7BE6F1AA63DD4ACCB4B5631ADE7B857E973C154865;129915;20150408;20450408;30;21;0.0423;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);HUANCAVELICA;HUANCAVELICA;PALCA;20240331;29/04/2024
2015;6;2;AD472DACD2175F4A040D19629BF80703A05520AB11651DF9D4DC4B62C790BE80;130035;20150626;20450626;30;21;1;TRUCHA;CONTINENTAL;CONCESION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);HUANCAVELICA;CASTROVIRREYNA;SANTA ANA;20240331;29/04/2024
2014;1;1;9FBFCE13B75707D19B0022398CA6FAC9532A5CC8033A3CDC89B0921BBDA997AE;130065;20140113;20351214;21;11;1;TRUCHA;CONTINENTAL;CONCESION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);HUANCAVELICA;CASTROVIRREYNA;CASTROVIRREYNA;20240331;29/04/2024
2014;2;1;875F0930DCCC82D34564916ADD4CC37E5E54AA8700822F357EC93EF3F6B9DA10;130080;20140221;20440221;30;20;0.0185;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);HUANCAVELICA;HUANCAVELICA;ACORIA;20240331;29/04/2024
2014;5;2;88176FC91E012F08506756C2BD75E7B2528A77CF9304243457A119EAD0F7D416;130155;20140527;20440527;30;20;1;TRUCHA;CONTINENTAL;CONCESION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);HUANCAVELICA;CASTROVIRREYNA;CASTROVIRREYNA;20240331;29/04/2024
2014;5;2;9F42FB2C10A3FC7806D51AA40824577C290ED14EC06B25B4C094986A40111FE2;130170;20140527;20440527;30;20;1;TRUCHA;CONTINENTAL;CONCESION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);HUANCAVELICA;CASTROVIRREYNA;SANTA ANA;20240331;29/04/2024
2014;8;3;897BCD012F25F13ECA523AD503A60D940EF6236BCD06B78CFF46E2940B960A82;130245;20140822;20440822;30;20;1;TRUCHA;CONTINENTAL;CONCESION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);HUANCAVELICA;CASTROVIRREYNA;SANTA ANA;20240331;29/04/2024
2014;8;3;702AABAC4E6294404CC98DB6169D9956FC8EBA0F339AE35A19EAE16D322C7778;130275;20140822;20440822;30;20;0.0453;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);HUANCAVELICA;TAYACAJA;ACRAQUIA;20240331;29/04/2024
2014;8;3;7072514B0BF4FD8162BE69BF34A5EC57C46DE96D219FFC6442AB43175DAE5CB4;130290;20140822;20440822;30;20;0.1546;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);HUANCAVELICA;TAYACAJA;SAN MARCOS DE ROCCHAC;20240331;29/04/2024
2014;9;3;AC855FC89204699D072953A6A41534FEC9AEA86C52DEBA8EB277349F535AF88B;130305;20140908;20440908;30;20;0.02;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);HUANCAVELICA;HUANCAVELICA;ACORIA;20240331;29/04/2024
2014;9;3;B06E32290F56F90A6244024C76F5068B7345FFB17236585373C2AC134C6D0ACC;130350;20140911;20440911;30;20;1;TRUCHA;CONTINENTAL;CONCESION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);HUANCAVELICA;CASTROVIRREYNA;SANTA ANA;20240331;29/04/2024
2016;5;2;7A5E3312D4A1A37CA9451F122F6D28D0CD48437F0E31D36189DB044A4E25B8BA;130395;20160523;20310523;15;7;5.34;ARAHUANA, BOQUICHICO, DONCELLA, GAMITANA, PACO, PAICHE, SABALO COLA ROJA, TUCUNARE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);LORETO;MAYNAS;SAN JUAN BAUTISTA;20240331;29/04/2024
2016;1;1;7F6CD5502021F4112330FAED50A1ACA364D2EEFFAE59ACF03DFA44D395FF6D43;130440;20160118;20260118;10;2;0.2;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;PADRE ABAD;NESHUYA;20240331;29/04/2024
2016;1;1;A4E2391EF96005AF0A170747A1FE3470594DAE8DEB4E91DC9DF895FFA3D377D4;130455;20160118;20260118;10;2;0.5;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;PADRE ABAD;PADRE ABAD;20240331;29/04/2024
2016;1;1;25EF519899D91DBE43899FCF0F784B80B418053909EFA3C0CB8681C93A9B2EEE;130470;20160118;20260118;10;2;0.105;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;PADRE ABAD;NESHUYA;20240331;29/04/2024
2016;1;1;4C4E906174C706EDFD80C040B13FC03C410AF5AE851053282A6AD65E2F1645BD;130485;20160118;20260118;10;2;0.15;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;PADRE ABAD;NESHUYA;20240331;29/04/2024
2016;1;1;5A3DC3AF96F123A068B72451B6CB37BFCBA5059F12E8A69077737FE80A8EAF2D;130500;20160118;20260118;10;2;0.147;PACO, GAMITANA, BOQUICHICO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;PADRE ABAD;PADRE ABAD;20240331;29/04/2024
2016;1;1;A6CF192F810D52E56CF80530901D48A044EAF7FFF5BA7F41322FBE6FF8583DE2;130515;20160118;20260118;10;2;0.15;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;PADRE ABAD;NESHUYA;20240331;29/04/2024
2016;1;1;68BE98F505D0736C1E27A0E83018CA6FDDABCAE1F64B1005D411F6581193AB94;130530;20160118;20260118;10;2;0.125;GAMITANA, PACO, BOQUICHICO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;PADRE ABAD;PADRE ABAD;20240331;29/04/2024
2016;1;1;1AA07C14D6523A479948AE4DE0213E44F4FB787498C5F5205BD95986C5868E28;130545;20160118;20310118;15;7;0.56;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);UCAYALI;PADRE ABAD;PADRE ABAD;20240331;29/04/2024
2016;1;1;043CBFF85EC7B75B4A64EA34BA42CE2A3BD27579F6F276D7CDD94F284CCDC3D4;130560;20160118;20260118;10;2;0.15;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;PADRE ABAD;NESHUYA;20240331;29/04/2024
2016;1;1;03CCEA4E01B3E9057F7E3CBBDA228E553AA876DF379B11A75A4FF78823C5B1E3;130575;20160118;20310118;15;7;0.7;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);UCAYALI;PADRE ABAD;NESHUYA;20240331;29/04/2024
2016;1;1;2AC91D2877A6E2AC578423F9E67ED75DDEA62C6FB4ABAD358A39D5C1C970E7E7;130590;20160118;20310118;15;7;0.111;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);UCAYALI;CORONEL PORTILLO;YARINACOCHA;20240331;29/04/2024
2016;3;1;AF9C1970D95312B213696D2B2B327AE9910C1DCE5B4C923C2ECFBAA02824DA90;130605;20160304;20310304;15;7;0.24;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);UCAYALI;CORONEL PORTILLO;CAMPOVERDE;20240331;29/04/2024
2016;3;1;CF4588FBB3846E2D868EE97E060D05FD3F95E6E09ED82C23C3F9F3112F4AA21E;130620;20160322;20460322;30;22;0.0459;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);JUNIN;YAULI;SUITUCANCHA;20240331;29/04/2024
2016;12;4;783EDD08ED2C432F4ABFE7C896B55995D3769B4B2AC8F7E7D3B7CE6EECD89136;130710;20161222;20461222;30;22;1;TRUCHA;CONTINENTAL;CONCESION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);HUANCAVELICA;CASTROVIRREYNA;CASTROVIRREYNA;20240331;29/04/2024
2016;3;1;CE1043EBAFA12423401BAC1CEEE215F4478C348E8CE14EB4BDA859A6B959BD9D;130845;20160315;20460315;30;22;0.0408;TRUCHA, TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);PASCO;DANIEL ALCIDES CARRION;VILCABAMBA;20240331;29/04/2024
2016;6;2;DA0AF9A04A985501B18C507D7BA88362DD8520C09CC7AA7F9401E2DEEA16D9D8;130875;20160602;20260602;10;2;0.0162;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);AYACUCHO;HUAMANGA;VINCHOS;20240331;29/04/2024
2016;1;1;54DDF3780EDEB9E5236EA88A7D87FC9806BE8F64B26989632093DC6782CFD302;130890;20160108;20260108;10;2;0;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);AYACUCHO;VICTOR FAJARDO;HUANCARAYLLA;20240331;29/04/2024
2016;2;1;D4D63F1F4E06A12ACBD373DD4441C761DF2EB9D8AF3472E22DFF424CBB644E93;130920;20160218;20260218;10;2;1;TRUCHA;CONTINENTAL;CONCESION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);AYACUCHO;LA MAR;ANCO;20240331;29/04/2024
2016;3;1;9EB21AF68EF83E74A1E682A1FC1B0FF551BD67CC44865CA82CDF4C3D53B0C2CA;130935;20160322;20260322;10;2;0;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);AYACUCHO;HUAMANGA;VINCHOS;20240331;29/04/2024
2016;3;1;C297E84361EDDE4F906605639FFF0360EEF1770B6D4A9D4166F96A842289F59D;130950;20160331;20260331;10;2;1;TRUCHA;CONTINENTAL;CONCESION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);AYACUCHO;LUCANAS;PUQUIO;20240331;29/04/2024
2016;5;2;2A653DEB944AA4DE7BE873446633AF67E694AC3A06835A1C52FE2ACE59EB2D1C;130965;20160513;20260513;10;2;0.45;PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);AYACUCHO;HUANTA;CANAYRE;20240331;29/04/2024
2016;5;2;F1A317D4BBC2301E6A148899088E2C2723342A025771F55DAFA072C775A4A956;130980;20160513;20260513;10;2;0.0102;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);AYACUCHO;LA MAR;ANCO;20240331;29/04/2024
